time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO,rho_new,rho_redeposit,WindSpeed,Pressure,RH,Ts_surface,Melt_rate,G,estimated_albedo,Tsub_est,Lnet,Snet,QM,Sublimation,U10,V10,BDOT_new
2016-09-15 03:00:00,0.000,157.372,254.043,233.483,91.285,18.501,0.000,0.000,0.800,150.000,355.831,7.839,83439.636,88.637,248.571,0.000,16.474,0.847,261.952,-56.509,0.000,0.000,0.000,-7.205,0.620,0.000
2016-09-15 04:00:00,0.420,160.492,254.543,232.760,91.090,15.972,0.000,0.000,0.800,126.121,357.888,7.943,83417.954,84.317,249.134,0.000,16.176,0.846,262.245,-55.332,0.065,0.000,0.000,-7.272,0.818,0.000
2016-09-15 05:00:00,33.101,156.315,254.143,233.324,85.846,14.336,0.000,0.000,0.800,128.973,355.748,7.835,83431.131,84.268,248.979,0.000,16.080,0.846,262.045,-58.971,5.083,0.000,0.000,-7.188,0.759,0.000
2016-09-15 06:00:00,141.667,150.889,254.043,233.959,67.651,13.018,0.000,0.000,0.800,150.000,351.269,7.614,83424.794,88.637,249.831,0.000,14.532,0.846,261.952,-67.362,21.846,0.000,0.000,-7.002,0.776,0.000
2016-09-15 07:00:00,229.476,144.655,253.443,234.607,58.077,4.987,0.000,0.000,0.800,30.000,344.734,7.303,83436.508,79.984,249.676,0.000,7.675,0.846,261.695,-73.054,35.357,0.000,0.000,-6.742,0.781,0.000
2016-09-15 08:00:00,291.864,140.519,251.943,235.173,39.108,0.426,0.000,0.000,0.800,30.000,337.527,6.975,83413.061,79.065,249.201,0.000,7.245,0.846,260.945,-75.537,44.863,0.000,0.000,-6.460,0.847,0.000
2016-09-15 09:00:00,327.672,139.195,251.643,235.458,32.011,-0.868,0.000,0.000,0.800,30.000,332.285,6.746,83433.090,79.706,249.383,0.000,6.859,0.846,260.795,-77.495,50.412,0.000,0.001,-6.252,0.953,0.000
2016-09-15 10:00:00,333.828,143.625,252.643,235.404,31.070,-5.074,0.000,0.000,0.800,30.000,329.968,6.647,83422.237,71.996,250.409,0.000,6.468,0.845,261.295,-76.650,51.648,0.000,0.003,-6.150,1.071,0.000
2016-09-15 11:00:00,309.047,141.209,251.743,234.799,32.436,-1.857,0.000,0.000,0.800,30.000,317.329,6.132,83452.963,75.670,249.243,0.000,6.453,0.846,260.845,-74.995,47.513,0.000,0.001,-5.748,0.881,0.000
2016-09-15 12:00:00,257.067,139.258,250.943,233.875,41.516,1.175,0.000,0.000,0.800,30.000,319.294,6.210,83411.068,78.216,247.816,0.000,7.099,0.847,260.445,-72.034,39.285,0.000,0.000,-5.811,0.895,0.000
2016-09-15 13:00:00,131.594,139.269,250.243,232.563,61.177,6.025,0.000,0.000,0.800,47.854,321.571,6.300,83437.499,80.896,245.546,0.000,9.171,0.848,260.095,-64.387,19.975,0.000,0.000,-5.864,1.033,0.000
2016-09-15 14:00:00,28.775,142.782,250.243,231.132,84.570,8.397,0.000,0.000,0.800,30.000,324.998,6.440,83432.557,78.099,244.242,0.000,9.182,0.849,260.095,-56.582,4.356,0.000,0.000,-5.982,1.030,0.000
2016-09-15 15:00:00,0.000,142.537,249.443,229.943,86.407,9.252,0.000,0.000,0.800,51.597,322.970,6.357,83410.821,80.776,243.290,0.000,10.630,0.849,259.695,-53.739,0.000,0.000,0.000,-5.938,0.868,0.000
2016-09-15 16:00:00,0.000,141.722,248.943,229.591,82.752,8.669,0.000,0.000,0.800,82.227,320.659,6.264,83421.451,81.421,242.974,0.000,12.332,0.849,259.445,-53.536,0.000,0.000,0.000,-5.880,0.721,0.000
2016-09-15 17:00:00,0.000,140.797,247.943,229.380,82.529,7.476,0.000,0.000,0.800,30.000,318.640,6.184,83440.661,79.830,241.942,0.000,9.524,0.849,258.945,-51.165,0.000,0.000,0.000,-5.830,0.571,0.000
2016-09-15 18:00:00,0.000,139.879,247.243,229.253,71.236,6.584,0.000,0.000,0.800,150.000,319.496,6.218,83420.244,82.649,241.989,0.000,16.458,0.849,258.595,-52.231,0.000,0.000,0.000,-5.868,0.459,0.000
2016-09-15 19:00:00,0.000,131.250,245.643,229.241,79.410,6.171,0.000,0.000,0.800,95.055,320.007,6.238,83485.075,80.932,239.955,0.000,13.817,0.849,257.795,-54.481,0.000,0.000,0.000,-5.900,0.188,0.000
2016-09-15 20:00:00,0.000,134.537,245.843,229.386,70.676,6.186,0.000,0.000,0.800,150.000,319.779,6.229,83482.691,83.973,240.645,0.000,17.124,0.849,257.895,-53.342,0.000,0.000,0.000,-5.895,0.015,0.000
2016-09-15 21:00:00,0.000,134.421,245.143,229.631,76.005,5.361,0.000,0.000,0.800,55.077,319.914,6.234,83542.413,80.115,239.680,0.000,11.500,0.849,257.546,-50.461,0.000,0.000,0.000,-5.899,-0.085,0.000
2016-09-15 22:00:00,0.000,135.943,244.443,230.121,61.086,4.360,0.000,0.000,0.800,150.000,318.619,6.183,83600.116,83.021,239.784,0.000,17.167,0.849,257.196,-49.260,0.000,0.000,0.000,-5.834,-0.526,0.000
2016-09-15 23:00:00,0.000,144.493,245.143,230.583,58.095,3.933,0.000,0.000,0.800,150.000,320.203,6.246,83660.578,82.356,240.960,0.000,16.506,0.849,257.546,-44.370,0.000,0.000,0.000,-5.885,-0.539,0.000
2016-09-16 00:00:00,0.000,144.317,245.447,230.979,64.697,2.964,0.000,0.000,0.800,30.000,323.187,6.366,83709.618,74.989,240.642,0.000,9.784,0.849,257.695,-43.552,0.000,0.000,0.000,-5.994,-0.428,0.001
2016-09-16 01:00:00,0.000,152.477,245.043,232.314,55.533,2.917,0.000,0.003,0.800,56.666,324.534,6.421,83763.142,80.099,241.140,0.000,10.767,0.849,257.496,-36.953,0.000,0.000,0.000,-6.050,-0.247,0.007
2016-09-16 02:00:00,0.000,171.984,245.943,233.714,39.264,0.193,0.000,0.013,0.800,30.000,330.801,6.682,83794.964,78.069,243.234,0.000,8.777,0.849,257.945,-24.111,0.000,0.000,0.000,-6.271,-0.100,0.031
2016-09-16 03:00:00,0.000,181.832,246.443,234.869,31.892,-1.188,0.000,0.020,0.800,30.000,345.095,7.320,83889.719,78.870,244.411,0.000,8.817,0.849,258.195,-18.087,0.000,0.000,0.001,-6.801,-0.030,0.048
2016-09-16 04:00:00,0.626,194.094,247.843,235.364,26.100,-5.672,0.000,0.016,0.800,30.000,354.080,7.752,83913.233,71.626,246.252,0.000,8.428,0.848,258.895,-11.915,0.095,0.000,0.003,-7.158,-0.134,0.038
2016-09-16 05:00:00,26.834,198.829,248.543,236.414,19.429,-6.149,0.000,0.016,0.800,30.000,358.241,7.961,83998.796,75.072,247.382,0.000,8.056,0.847,259.245,-10.989,4.095,0.000,0.003,-7.323,-0.378,0.039
2016-09-16 06:00:00,102.211,193.932,248.243,237.683,0.599,-6.433,0.000,0.017,0.800,150.000,362.161,8.162,84033.326,83.527,248.208,0.000,13.897,0.847,259.095,-18.700,15.643,0.000,0.003,-7.468,-0.691,0.042
2016-09-16 07:00:00,165.763,195.839,248.343,238.406,-14.001,-8.803,0.000,0.022,0.800,150.000,365.559,8.341,84059.699,86.568,249.122,0.000,13.039,0.846,259.145,-19.943,25.470,0.000,0.004,-7.599,-0.867,0.052
2016-09-16 08:00:00,229.270,183.041,247.643,238.510,-18.262,-9.679,0.000,0.004,0.800,150.000,365.934,8.361,84041.645,85.723,248.644,0.000,13.233,0.847,258.795,-31.091,35.152,0.000,0.005,-7.594,-1.037,0.009
2016-09-16 09:00:00,283.516,167.164,248.543,237.886,-7.353,-7.973,0.000,0.000,0.800,150.000,365.262,8.325,84070.167,85.065,248.960,0.000,13.358,0.846,259.245,-48.058,43.530,0.000,0.004,-7.552,-1.125,0.001
2016-09-16 10:00:00,313.188,155.193,248.943,237.690,0.772,-5.767,0.000,0.000,0.800,150.000,354.150,7.756,84052.079,85.113,248.895,0.000,12.864,0.847,259.445,-59.805,48.072,0.000,0.003,-7.001,-1.511,0.000
2016-09-16 11:00:00,298.763,148.699,249.443,236.851,12.685,-2.476,0.000,0.000,0.800,150.000,350.406,7.573,84112.731,86.685,248.642,0.000,13.185,0.847,259.695,-65.426,45.807,0.000,0.001,-6.866,-1.414,0.000
2016-09-16 12:00:00,251.817,144.579,248.543,235.935,22.171,-1.404,0.000,0.000,0.800,150.000,360.874,8.095,84056.246,85.065,247.243,0.000,15.209,0.847,259.245,-64.767,38.406,0.000,0.001,-7.307,-1.422,0.000
2016-09-16 13:00:00,133.031,147.142,249.443,235.292,59.477,0.123,0.000,0.000,0.800,30.000,369.670,8.563,84095.682,74.576,246.190,0.000,9.633,0.848,259.695,-58.659,20.226,0.000,0.000,-7.719,-1.324,0.000
2016-09-16 14:00:00,30.704,148.133,249.243,234.074,79.959,3.373,0.000,0.000,0.800,30.000,377.699,9.012,84093.546,74.537,244.998,0.000,10.765,0.848,259.595,-53.712,4.655,0.000,0.000,-8.102,-1.297,0.000
2016-09-16 15:00:00,0.000,145.822,248.343,233.276,88.700,3.366,0.000,0.000,0.800,30.000,385.668,9.482,84050.009,73.696,243.997,0.000,11.543,0.849,259.145,-52.745,0.000,0.000,0.000,-8.510,-1.213,0.000
2016-09-16 16:00:00,0.000,149.248,249.743,233.279,93.794,2.197,0.000,0.000,0.800,30.000,393.579,9.973,84046.942,70.755,245.340,0.000,11.421,0.848,259.845,-53.727,0.000,0.000,0.000,-8.942,-1.042,0.000
2016-09-16 17:00:00,0.000,144.947,248.443,233.414,93.308,4.921,0.000,0.000,0.800,30.000,403.164,10.602,83970.845,77.099,244.323,0.000,12.204,0.849,259.195,-54.684,0.000,0.000,0.000,-9.465,-1.060,0.000
2016-09-16 18:00:00,0.000,142.798,247.743,233.623,93.639,-0.857,0.000,0.000,0.800,30.000,413.330,11.312,83912.376,68.427,243.862,0.000,12.888,0.849,258.845,-55.330,0.000,0.000,0.000,-10.018,-1.391,0.000
2016-09-16 19:00:00,0.000,130.365,245.543,234.002,97.216,1.451,0.000,0.000,0.800,30.000,418.751,11.710,83833.080,72.456,241.678,0.000,14.198,0.849,257.745,-60.760,0.000,0.000,0.000,-10.290,-1.787,0.000
2016-09-16 20:00:00,0.000,127.468,245.343,234.215,84.242,3.496,0.000,0.000,0.800,149.731,419.866,11.794,83764.003,80.147,242.007,0.000,26.363,0.849,257.645,-64.699,0.000,0.000,0.000,-10.318,-2.017,0.000
2016-09-16 21:00:00,0.000,126.682,245.243,234.427,98.899,4.300,0.000,0.000,0.800,36.416,418.540,11.694,83697.554,77.948,241.307,0.000,15.260,0.849,257.596,-63.271,0.000,0.000,0.000,-10.193,-2.218,0.000
2016-09-16 22:00:00,0.000,128.114,246.043,234.724,102.736,1.890,0.000,0.000,0.800,30.000,419.320,11.753,83649.922,71.897,241.961,0.000,14.210,0.849,257.995,-63.907,0.000,0.000,0.000,-10.140,-2.644,0.000
2016-09-16 23:00:00,0.000,129.771,247.143,234.727,106.229,-0.299,0.000,0.000,0.800,30.000,415.966,11.504,83519.793,66.437,242.814,0.000,13.708,0.849,258.545,-64.972,0.000,0.000,0.000,-10.063,-2.065,0.000
2016-09-17 00:00:00,0.000,134.769,249.798,234.830,115.868,3.837,0.000,0.000,0.800,30.000,418.290,11.676,83395.659,70.761,245.095,0.000,13.028,0.848,259.873,-67.396,0.000,0.000,0.000,-10.343,-1.231,0.000
2016-09-17 01:00:00,0.000,126.139,246.043,235.063,103.143,5.063,0.000,0.000,0.800,44.704,422.394,11.985,83200.715,78.086,241.999,0.000,16.046,0.849,257.995,-66.004,0.000,0.000,0.000,-10.644,-0.783,0.000
2016-09-17 02:00:00,0.000,124.490,246.143,235.848,103.484,4.906,0.000,0.000,0.800,55.492,429.900,12.573,83047.881,78.103,242.203,0.000,17.897,0.849,258.045,-68.301,0.000,0.000,0.000,-11.149,-0.506,0.000
2016-09-17 03:00:00,0.000,136.155,246.843,237.343,100.201,0.841,0.000,0.000,0.800,30.000,441.833,13.568,82886.472,73.394,243.327,0.000,15.141,0.849,258.395,-60.241,0.000,0.000,0.000,-11.972,-0.575,0.000
2016-09-17 04:00:00,1.206,155.640,247.543,238.690,82.108,-8.719,0.000,0.001,0.800,30.000,451.527,14.433,82717.060,65.330,244.808,0.000,14.845,0.848,258.745,-45.579,0.183,0.000,0.004,-12.674,-0.870,0.000
2016-09-17 05:00:00,32.357,168.167,248.043,240.656,64.936,-16.520,0.000,0.009,0.800,30.000,462.623,15.491,82568.130,61.972,246.011,0.000,14.788,0.848,258.995,-37.039,4.917,0.000,0.008,-13.544,-1.020,0.001
2016-09-17 06:00:00,102.243,183.117,248.843,242.310,38.433,-24.590,0.000,0.038,0.800,30.000,471.336,16.377,82389.858,62.185,247.694,0.000,14.034,0.847,259.395,-27.763,15.618,0.000,0.012,-14.294,-0.815,0.004
2016-09-17 07:00:00,142.034,189.887,247.143,243.586,8.300,-25.758,0.000,0.091,0.800,30.000,473.343,16.588,82210.503,64.044,246.898,0.000,14.135,0.848,258.545,-18.294,21.639,0.000,0.013,-14.466,-0.876,0.009
2016-09-17 08:00:00,170.600,193.390,249.643,244.452,19.310,-39.200,0.000,0.141,0.800,30.000,480.786,17.394,82052.679,55.990,249.094,0.000,13.554,0.846,259.795,-22.297,26.210,0.000,0.020,-15.076,-1.611,0.014
2016-09-17 09:00:00,186.823,193.721,249.143,245.043,12.847,-34.886,0.000,0.155,0.800,30.000,489.355,18.371,81875.862,62.265,248.797,0.000,14.276,0.847,259.545,-20.938,28.663,0.000,0.018,-15.831,-2.118,0.015
2016-09-17 10:00:00,196.145,194.462,250.943,245.160,28.881,-43.655,0.000,0.165,0.800,30.000,499.532,19.603,81701.100,58.944,250.208,0.000,14.352,0.845,260.445,-25.108,30.310,0.000,0.022,-16.736,-2.954,0.016
2016-09-17 11:00:00,175.825,208.236,254.943,245.319,49.620,-19.422,0.000,0.208,0.800,82.939,490.392,18.493,81533.496,76.895,253.584,0.000,15.405,0.841,262.445,-23.426,27.923,0.000,0.010,-15.809,-2.902,0.021
2016-09-17 12:00:00,147.571,215.327,255.943,245.362,49.892,-11.200,0.000,0.230,0.800,134.182,478.717,17.166,81498.889,81.035,254.465,0.000,16.985,0.840,262.945,-19.574,23.681,0.000,0.006,-14.575,-3.423,0.023
2016-09-17 13:00:00,82.215,219.174,256.243,245.265,58.308,4.611,0.000,0.225,0.800,150.000,472.052,16.452,81496.938,88.095,254.442,0.000,17.934,0.840,263.095,-15.639,13.189,0.000,0.000,-13.726,-4.282,0.022
2016-09-17 14:00:00,21.077,226.362,257.843,244.676,78.774,12.143,0.000,0.184,0.800,150.000,472.020,16.448,81503.644,87.522,255.401,0.000,17.603,0.837,263.895,-12.010,3.426,0.000,0.000,-13.677,-4.426,0.018
2016-09-17 15:00:00,0.000,221.648,257.743,244.070,87.963,19.463,0.000,0.143,0.800,150.000,474.381,16.698,81490.412,89.681,255.059,0.000,18.357,0.838,263.845,-15.453,0.000,0.000,0.000,-13.864,-4.523,0.014
2016-09-17 16:00:00,0.000,222.704,257.643,243.635,85.190,11.615,0.000,0.106,0.800,150.000,472.895,16.540,81525.402,86.083,255.021,0.000,18.238,0.838,263.795,-14.254,0.000,0.000,0.000,-13.653,-4.739,0.011
2016-09-17 17:00:00,0.000,217.082,257.343,243.126,84.313,24.810,0.000,0.070,0.800,150.000,465.144,15.743,81551.451,93.387,254.623,0.000,18.248,0.839,263.645,-18.401,0.000,0.000,0.000,-13.076,-4.378,0.007
2016-09-17 18:00:00,0.000,202.976,256.943,242.571,92.218,29.566,0.000,0.041,0.800,150.000,458.820,15.120,81623.803,94.907,253.860,0.000,18.950,0.841,263.445,-29.696,0.000,0.000,0.000,-12.691,-3.889,0.004
2016-09-17 19:00:00,0.000,194.705,256.643,241.506,95.815,27.788,0.000,0.033,0.800,150.000,453.402,14.607,81671.223,93.353,253.338,0.000,19.296,0.842,263.295,-36.059,0.000,0.000,0.000,-12.373,-3.461,0.003
2016-09-17 20:00:00,0.000,190.896,256.443,241.161,95.535,13.544,0.000,0.026,0.800,145.479,447.079,14.029,81690.434,83.845,253.020,0.000,19.235,0.842,263.195,-38.711,0.000,0.000,0.000,-12.027,-2.888,0.003
2016-09-17 21:00:00,0.000,178.977,255.743,240.916,99.376,22.310,0.000,0.022,0.800,150.000,439.270,13.348,81720.284,89.524,252.021,0.000,19.869,0.844,262.845,-47.027,0.000,0.000,0.000,-11.580,-2.285,0.002
2016-09-17 22:00:00,0.000,176.567,255.243,240.898,98.018,19.176,0.000,0.020,0.800,150.000,439.009,13.325,81786.043,88.003,251.575,0.000,20.207,0.844,262.595,-47.843,0.000,0.000,0.000,-11.436,-2.844,0.002
2016-09-17 23:00:00,0.000,166.707,254.843,240.756,103.060,18.619,0.000,0.017,0.800,150.000,431.756,12.723,81849.518,86.504,250.825,0.000,20.609,0.845,262.395,-55.038,0.000,0.000,0.000,-10.860,-3.065,0.010
2016-09-18 00:00:00,0.000,160.028,253.537,240.562,105.638,11.631,0.000,0.014,0.800,75.851,423.026,12.034,81912.008,80.190,249.223,0.000,14.812,0.846,261.745,-56.105,0.000,0.000,0.000,-10.279,-3.017,0.016
2016-09-18 01:00:00,0.000,168.790,254.143,240.104,102.685,8.204,0.000,0.011,0.800,30.000,419.160,11.741,81961.205,76.756,249.840,0.000,10.808,0.846,262.045,-49.490,0.000,0.000,0.000,-10.091,-2.788,0.015
2016-09-18 02:00:00,0.000,171.280,253.643,240.390,98.001,1.059,0.000,0.010,0.800,30.000,423.733,12.088,82078.720,71.583,249.655,0.000,11.010,0.846,261.795,-46.355,0.000,0.000,0.000,-10.386,-2.805,0.011
2016-09-18 03:00:00,0.000,162.320,253.843,240.511,110.596,0.577,0.000,0.008,0.800,30.000,432.743,12.803,82184.264,69.204,249.536,0.000,11.779,0.846,261.895,-54.900,0.000,0.000,0.000,-10.908,-3.139,0.004
2016-09-18 04:00:00,1.868,162.113,253.743,239.846,113.972,-3.704,0.000,0.006,0.800,30.000,440.715,13.471,82277.280,66.261,249.584,0.000,12.239,0.846,261.845,-55.275,0.288,0.000,0.002,-11.294,-3.765,0.001
2016-09-18 05:00:00,44.038,166.708,253.043,240.454,95.093,-9.137,0.000,0.004,0.800,30.000,443.053,13.674,82381.145,65.521,249.625,0.000,12.015,0.846,261.495,-50.822,6.783,0.000,0.005,-11.367,-4.067,0.000
2016-09-18 06:00:00,125.787,165.386,253.043,240.844,77.360,-16.407,0.000,0.004,0.800,30.000,439.668,13.381,82496.668,62.182,250.198,0.000,11.207,0.845,261.495,-54.151,19.437,0.000,0.008,-11.149,-3.958,0.000
2016-09-18 07:00:00,214.786,155.103,252.943,241.419,67.288,-20.210,0.000,0.003,0.800,30.000,435.888,13.063,82591.386,60.018,250.409,0.000,10.709,0.845,261.445,-65.175,33.230,0.000,0.010,-10.912,-3.834,0.001
2016-09-18 08:00:00,278.466,146.549,252.343,241.752,55.862,-19.982,0.000,0.004,0.800,30.000,425.849,12.252,82668.231,59.855,250.107,0.000,10.125,0.846,261.145,-72.665,43.006,0.000,0.010,-10.296,-3.560,0.004
2016-09-18 09:00:00,341.545,133.161,252.743,241.501,55.799,-14.663,0.000,0.004,0.800,30.000,410.580,11.116,82749.046,63.200,250.287,0.000,9.372,0.845,261.327,-86.687,52.803,0.000,0.007,-9.447,-3.123,0.006
2016-09-18 10:00:00,351.662,129.571,251.843,241.726,53.196,-13.729,0.000,0.002,0.800,30.000,417.815,11.640,82799.646,65.227,249.611,0.000,9.924,0.846,260.895,-87.912,54.165,0.000,0.007,-9.725,-3.646,0.003
2016-09-18 11:00:00,327.005,132.036,252.743,240.779,56.518,-13.725,0.000,0.000,0.800,30.000,398.347,10.281,82821.124,61.025,250.026,0.000,9.080,0.846,261.327,-86.896,50.480,0.000,0.007,-8.755,-3.008,0.001
2016-09-18 12:00:00,278.917,130.531,253.243,239.752,67.351,-7.886,0.000,0.000,0.800,30.000,375.616,8.894,82921.524,61.693,249.595,0.000,8.752,0.846,261.565,-86.896,42.957,0.000,0.004,-7.847,-2.035,0.000
2016-09-18 13:00:00,164.780,131.394,253.543,238.340,89.437,-1.235,0.000,0.000,0.800,30.000,359.148,8.007,82994.715,61.237,248.261,0.000,9.193,0.847,261.745,-81.421,25.224,0.000,0.001,-7.339,-0.685,0.000
2016-09-18 14:00:00,44.274,131.613,253.143,237.092,115.536,3.923,0.000,0.000,0.800,30.000,365.008,8.312,83064.608,62.208,246.633,0.000,10.428,0.848,261.545,-75.674,6.740,0.000,0.000,-7.607,0.504,0.000
2016-09-18 15:00:00,0.000,132.096,253.343,236.401,130.636,2.699,0.000,0.000,0.800,30.000,383.472,9.351,83082.705,59.603,246.747,0.000,11.250,0.848,261.645,-75.575,0.000,0.000,0.000,-8.429,0.980,0.000
2016-09-18 16:00:00,0.000,130.673,253.043,236.600,131.978,2.123,0.000,0.000,0.800,30.000,403.021,10.592,83110.011,61.105,246.940,0.000,11.936,0.848,261.495,-77.650,0.000,0.000,0.000,-9.484,0.785,0.000
2016-09-18 17:00:00,0.000,128.406,251.643,236.964,135.160,1.832,0.000,0.000,0.800,30.000,421.864,11.945,83152.582,64.039,246.241,0.000,13.070,0.848,260.795,-77.566,0.000,0.000,0.000,-10.639,0.003,0.000
2016-09-18 18:00:00,0.000,128.956,252.043,237.096,138.655,-5.633,0.000,0.000,0.800,30.000,428.098,12.430,83156.814,56.182,246.699,0.000,13.275,0.848,260.995,-78.555,0.000,0.000,0.003,-11.001,-0.942,0.000
2016-09-18 19:00:00,0.000,126.671,250.643,237.032,132.727,-5.351,0.000,0.000,0.800,30.000,427.966,12.419,83225.590,56.788,245.550,0.000,13.682,0.848,260.295,-77.001,0.000,0.000,0.003,-10.924,-1.544,0.000
2016-09-18 20:00:00,0.000,126.641,250.343,236.862,130.834,-3.428,0.000,0.000,0.800,30.000,427.476,12.380,83245.685,59.306,245.313,0.000,13.725,0.848,260.145,-76.246,0.000,0.000,0.002,-10.837,-1.891,0.000
2016-09-18 21:00:00,0.000,126.338,249.943,236.631,128.221,1.238,0.000,0.000,0.800,30.000,424.753,12.167,83302.130,65.337,244.941,0.000,13.681,0.848,259.945,-75.320,0.000,0.000,0.000,-10.615,-2.114,0.000
2016-09-18 22:00:00,0.000,126.186,249.743,236.441,126.005,5.873,0.000,0.000,0.800,30.000,418.864,11.719,83376.286,71.388,244.658,0.000,13.428,0.848,259.845,-74.540,0.000,0.000,0.000,-10.168,-2.414,0.000
2016-09-18 23:00:00,0.000,127.336,250.043,236.270,125.955,3.528,0.000,0.000,0.800,30.000,416.684,11.557,83423.296,67.738,244.890,0.000,13.210,0.848,259.995,-74.152,0.000,0.000,0.000,-10.042,-2.367,0.000
2016-09-19 00:00:00,0.000,127.627,249.886,236.145,123.919,1.055,0.000,0.000,0.800,30.000,413.187,11.302,83451.542,64.210,244.712,0.000,13.094,0.848,259.945,-73.276,0.000,0.000,0.000,-9.867,-2.184,0.000
2016-09-19 01:00:00,0.000,127.914,249.943,236.075,124.200,3.432,0.000,0.000,0.800,30.000,414.464,11.394,83439.690,67.714,244.795,0.000,13.104,0.848,259.945,-73.263,0.000,0.000,0.000,-9.969,-2.072,0.000
2016-09-19 02:00:00,0.000,128.054,249.743,236.121,123.249,-0.648,0.000,0.000,0.800,30.000,416.170,11.519,83451.014,62.423,244.689,0.000,13.220,0.848,259.845,-72.776,0.000,0.000,0.000,-10.079,-2.049,0.000
2016-09-19 03:00:00,0.000,127.816,249.543,236.149,123.156,-1.901,0.000,0.000,0.800,30.000,419.725,11.783,83472.960,61.256,244.604,0.000,13.446,0.849,259.745,-72.735,0.000,0.000,0.001,-10.275,-2.184,0.000
2016-09-19 04:00:00,3.511,127.770,249.243,236.381,121.106,-1.743,0.000,0.000,0.800,30.000,422.230,11.973,83467.388,62.291,244.462,0.000,13.615,0.849,259.595,-72.315,0.532,0.000,0.001,-10.412,-2.297,0.000
2016-09-19 05:00:00,63.058,126.962,249.443,237.195,108.830,0.417,0.000,0.000,0.800,30.000,422.193,11.970,83434.690,68.205,245.129,0.000,13.103,0.848,259.695,-75.316,9.563,0.000,0.000,-10.324,-2.652,0.000
2016-09-19 06:00:00,179.616,125.149,248.943,237.912,77.527,-4.141,0.000,0.000,0.800,30.000,414.342,11.385,83456.224,67.479,245.658,0.000,11.919,0.848,259.445,-78.879,27.272,0.000,0.002,-9.723,-2.996,0.000
2016-09-19 07:00:00,263.050,124.874,248.743,238.561,56.358,-11.250,0.000,0.000,0.800,30.000,403.203,10.605,83479.967,59.941,246.211,0.000,10.780,0.848,259.345,-80.998,39.996,0.000,0.006,-8.944,-3.280,0.000
2016-09-19 08:00:00,326.208,124.174,249.143,239.000,43.156,-14.807,0.000,0.000,0.800,30.000,390.940,9.807,83493.349,55.844,247.041,0.000,9.738,0.848,259.545,-84.488,49.719,0.000,0.007,-8.190,-3.390,0.000
2016-09-19 09:00:00,362.183,125.050,249.843,239.251,36.673,-15.985,0.000,0.000,0.800,30.000,380.648,9.184,83489.476,55.043,247.930,0.000,8.931,0.847,259.895,-86.632,55.372,0.000,0.008,-7.610,-3.428,0.000
2016-09-19 10:00:00,367.622,124.874,250.343,239.459,37.370,-16.158,0.000,0.000,0.800,30.000,373.242,8.760,83544.880,53.717,248.298,0.000,8.577,0.847,260.145,-88.070,56.284,0.000,0.008,-7.336,-3.178,0.000
2016-09-19 11:00:00,341.506,125.925,250.843,239.033,43.693,-14.467,0.000,0.000,0.800,30.000,366.582,8.396,83457.803,53.866,248.358,0.000,8.475,0.847,260.395,-87.222,52.298,0.000,0.007,-7.187,-2.743,0.000
2016-09-19 12:00:00,285.499,130.368,251.643,238.557,57.467,-14.985,0.000,0.000,0.800,30.000,377.378,8.994,83482.021,52.674,248.590,0.000,8.989,0.847,260.795,-83.577,43.763,0.000,0.007,-7.835,-2.385,0.000
2016-09-19 13:00:00,176.383,129.576,252.143,237.893,87.824,-9.976,0.000,0.000,0.800,30.000,388.145,9.633,83459.243,54.252,247.807,0.000,10.191,0.847,261.045,-81.686,26.954,0.000,0.005,-8.386,-2.393,0.000
2016-09-19 14:00:00,50.324,133.673,252.643,237.061,114.731,-8.504,0.000,0.000,0.800,30.000,388.907,9.680,83412.950,49.784,247.025,0.000,11.019,0.848,261.295,-74.937,7.670,0.000,0.004,-8.382,-2.545,0.000
2016-09-19 15:00:00,0.000,134.413,252.743,236.111,126.579,-5.855,0.000,0.000,0.800,30.000,389.558,9.721,83404.428,50.707,246.603,0.000,11.415,0.848,261.345,-72.774,0.000,0.000,0.003,-8.413,-2.557,0.000
2016-09-19 16:00:00,0.000,131.467,251.343,235.924,122.096,-4.187,0.000,0.000,0.800,30.000,389.833,9.738,83386.121,53.057,245.445,0.000,11.783,0.848,260.645,-71.854,0.000,0.000,0.002,-8.421,-2.579,0.000
2016-09-19 17:00:00,0.000,133.904,251.243,235.730,118.757,-4.602,0.000,0.000,0.800,30.000,391.710,9.855,83378.153,53.504,245.549,0.000,11.755,0.848,260.595,-69.764,0.000,0.000,0.002,-8.493,-2.676,0.000
2016-09-19 18:00:00,0.000,130.225,249.843,235.550,113.067,-3.056,0.000,0.000,0.800,30.000,394.074,10.005,83336.354,56.048,244.386,0.000,12.237,0.849,259.895,-69.612,0.000,0.000,0.001,-8.544,-2.919,0.000
2016-09-19 19:00:00,0.000,123.328,247.443,235.537,112.365,-3.296,0.000,0.000,0.800,30.000,397.001,10.193,83336.514,55.856,242.308,0.000,13.092,0.849,258.695,-69.796,0.000,0.000,0.002,-8.607,-3.206,0.000
2016-09-19 20:00:00,0.000,123.896,247.343,235.497,111.822,-4.851,0.000,0.000,0.800,30.000,401.122,10.465,83319.481,53.797,242.356,0.000,13.247,0.849,258.645,-69.381,0.000,0.000,0.002,-8.780,-3.386,0.000
