lon,lat
38.94525,-70.1531664869997
38.94975,-70.1531664869997
38.95425,-70.1531664869997
38.95875,-70.1531664869997
38.96325,-70.1531664869997
38.96775,-70.1531664869997
38.97225,-70.1531664869997
38.97675,-70.1531664869997
38.98125,-70.1531664869997
38.98575,-70.1531664869997
38.99025,-70.1531664869997
38.99475,-70.1531664869997
38.99925,-70.1531664869997
39.00375,-70.1531664869997
39.00825,-70.1531664869997
39.01275,-70.1531664869997
39.01725,-70.1531664869997
39.02175,-70.1531664869997
39.02625,-70.1531664869997
39.03075,-70.1531664869997
39.03525,-70.1531664869997
39.03975,-70.1531664869997
39.04425,-70.1531664869997
39.04875,-70.1531664869997
39.05325,-70.1531664869997
39.05775,-70.1531664869997
39.06225,-70.1531664869997
39.06675,-70.1531664869997
39.07125,-70.1531664869997
39.07575,-70.1531664869997
39.08025,-70.1531664869997
39.08475,-70.1531664869997
39.08925,-70.1531664869997
39.09375,-70.1531664869997
39.09825,-70.1531664869997
39.10275,-70.1531664869997
39.10725,-70.1531664869997
39.11175,-70.1531664869997
39.11625,-70.1531664869997
39.12075,-70.1531664869997
39.12525,-70.1531664869997
39.12975,-70.1531664869997
39.13425,-70.1531664869997
39.13875,-70.1531664869997
39.14325,-70.1531664869997
39.14775,-70.1531664869997
39.15225,-70.1531664869997
39.15675,-70.1531664869997
38.82825,-70.1576664869997
38.83275,-70.1576664869997
38.83725,-70.1576664869997
38.84175,-70.1576664869997
38.84625,-70.1576664869997
38.85075,-70.1576664869997
38.85525,-70.1576664869997
38.85975,-70.1576664869997
38.86425,-70.1576664869997
38.86875,-70.1576664869997
38.87325,-70.1576664869997
38.87775,-70.1576664869997
38.88225,-70.1576664869997
38.88675,-70.1576664869997
38.89125,-70.1576664869997
38.89575,-70.1576664869997
38.90025,-70.1576664869997
38.90475,-70.1576664869997
38.90925,-70.1576664869997
38.91375,-70.1576664869997
38.91825,-70.1576664869997
38.92275,-70.1576664869997
38.92725,-70.1576664869997
38.93175,-70.1576664869997
38.93625,-70.1576664869997
38.94075,-70.1576664869997
38.94525,-70.1576664869997
38.94975,-70.1576664869997
38.95425,-70.1576664869997
38.95875,-70.1576664869997
38.96325,-70.1576664869997
38.96775,-70.1576664869997
38.97225,-70.1576664869997
38.97675,-70.1576664869997
38.98125,-70.1576664869997
38.98575,-70.1576664869997
38.99025,-70.1576664869997
38.99475,-70.1576664869997
38.99925,-70.1576664869997
39.00375,-70.1576664869997
39.00825,-70.1576664869997
39.01275,-70.1576664869997
39.01725,-70.1576664869997
39.02175,-70.1576664869997
39.02625,-70.1576664869997
39.03075,-70.1576664869997
39.03525,-70.1576664869997
39.03975,-70.1576664869997
39.04425,-70.1576664869997
39.04875,-70.1576664869997
39.05325,-70.1576664869997
39.05775,-70.1576664869997
39.06225,-70.1576664869997
39.06675,-70.1576664869997
39.07125,-70.1576664869997
39.07575,-70.1576664869997
39.08025,-70.1576664869997
39.08475,-70.1576664869997
39.08925,-70.1576664869997
39.09375,-70.1576664869997
39.09825,-70.1576664869997
39.10275,-70.1576664869997
39.10725,-70.1576664869997
39.11175,-70.1576664869997
39.11625,-70.1576664869997
39.12075,-70.1576664869997
39.12525,-70.1576664869997
39.12975,-70.1576664869997
39.13425,-70.1576664869997
39.13875,-70.1576664869997
39.14325,-70.1576664869997
39.14775,-70.1576664869997
39.15225,-70.1576664869997
39.15675,-70.1576664869997
39.16125,-70.1576664869997
39.16575,-70.1576664869997
39.17025,-70.1576664869997
39.17475,-70.1576664869997
39.17925,-70.1576664869997
39.18375,-70.1576664869997
39.18825,-70.1576664869997
39.19275,-70.1576664869997
38.82825,-70.1621664869997
38.83275,-70.1621664869997
38.83725,-70.1621664869997
38.84175,-70.1621664869997
38.84625,-70.1621664869997
38.85075,-70.1621664869997
38.85525,-70.1621664869997
38.85975,-70.1621664869997
38.86425,-70.1621664869997
38.86875,-70.1621664869997
38.87325,-70.1621664869997
38.87775,-70.1621664869997
38.88225,-70.1621664869997
38.88675,-70.1621664869997
38.89125,-70.1621664869997
38.89575,-70.1621664869997
38.90025,-70.1621664869997
38.90475,-70.1621664869997
38.90925,-70.1621664869997
38.91375,-70.1621664869997
38.91825,-70.1621664869997
38.92275,-70.1621664869997
38.92725,-70.1621664869997
38.93175,-70.1621664869997
38.93625,-70.1621664869997
38.94075,-70.1621664869997
38.94525,-70.1621664869997
38.94975,-70.1621664869997
38.95425,-70.1621664869997
38.95875,-70.1621664869997
38.96325,-70.1621664869997
38.96775,-70.1621664869997
38.97225,-70.1621664869997
38.97675,-70.1621664869997
38.98125,-70.1621664869997
38.98575,-70.1621664869997
38.99025,-70.1621664869997
38.99475,-70.1621664869997
38.99925,-70.1621664869997
39.00375,-70.1621664869997
39.00825,-70.1621664869997
39.01275,-70.1621664869997
39.01725,-70.1621664869997
39.02175,-70.1621664869997
39.02625,-70.1621664869997
39.03075,-70.1621664869997
39.03525,-70.1621664869997
39.03975,-70.1621664869997
39.04425,-70.1621664869997
39.04875,-70.1621664869997
39.05325,-70.1621664869997
39.05775,-70.1621664869997
39.06225,-70.1621664869997
39.06675,-70.1621664869997
39.07125,-70.1621664869997
39.07575,-70.1621664869997
39.08025,-70.1621664869997
39.08475,-70.1621664869997
39.08925,-70.1621664869997
39.09375,-70.1621664869997
39.09825,-70.1621664869997
39.10275,-70.1621664869997
39.10725,-70.1621664869997
39.11175,-70.1621664869997
39.11625,-70.1621664869997
39.12075,-70.1621664869997
39.12525,-70.1621664869997
39.12975,-70.1621664869997
39.13425,-70.1621664869997
39.13875,-70.1621664869997
39.14325,-70.1621664869997
39.14775,-70.1621664869997
39.15225,-70.1621664869997
39.15675,-70.1621664869997
39.16125,-70.1621664869997
39.16575,-70.1621664869997
39.17025,-70.1621664869997
39.17475,-70.1621664869997
39.17925,-70.1621664869997
39.18375,-70.1621664869997
39.18825,-70.1621664869997
39.19275,-70.1621664869997
39.19725,-70.1621664869997
39.20175,-70.1621664869997
39.20625,-70.1621664869997
39.21075,-70.1621664869997
39.21525,-70.1621664869997
39.21975,-70.1621664869997
39.22425,-70.1621664869997
39.22875,-70.1621664869997
39.23325,-70.1621664869997
39.23775,-70.1621664869997
39.24225,-70.1621664869997
39.24675,-70.1621664869997
39.25125,-70.1621664869997
39.25575,-70.1621664869997
39.26025,-70.1621664869997
39.26475,-70.1621664869997
39.26925,-70.1621664869997
38.82825,-70.1666664869997
38.83275,-70.1666664869997
38.83725,-70.1666664869997
38.84175,-70.1666664869997
38.84625,-70.1666664869997
38.85075,-70.1666664869997
38.85525,-70.1666664869997
38.85975,-70.1666664869997
38.86425,-70.1666664869997
38.86875,-70.1666664869997
38.87325,-70.1666664869997
38.87775,-70.1666664869997
38.88225,-70.1666664869997
38.88675,-70.1666664869997
38.89125,-70.1666664869997
38.89575,-70.1666664869997
38.90025,-70.1666664869997
38.90475,-70.1666664869997
38.90925,-70.1666664869997
38.91375,-70.1666664869997
38.91825,-70.1666664869997
38.92275,-70.1666664869997
38.92725,-70.1666664869997
38.93175,-70.1666664869997
38.93625,-70.1666664869997
38.94075,-70.1666664869997
38.94525,-70.1666664869997
38.94975,-70.1666664869997
38.95425,-70.1666664869997
38.95875,-70.1666664869997
38.96325,-70.1666664869997
38.96775,-70.1666664869997
38.97225,-70.1666664869997
38.97675,-70.1666664869997
38.98125,-70.1666664869997
38.98575,-70.1666664869997
38.99025,-70.1666664869997
38.99475,-70.1666664869997
38.99925,-70.1666664869997
39.00375,-70.1666664869997
39.00825,-70.1666664869997
39.01275,-70.1666664869997
39.01725,-70.1666664869997
39.02175,-70.1666664869997
39.02625,-70.1666664869997
39.03075,-70.1666664869997
39.03525,-70.1666664869997
39.03975,-70.1666664869997
39.04425,-70.1666664869997
39.04875,-70.1666664869997
39.05325,-70.1666664869997
39.05775,-70.1666664869997
39.06225,-70.1666664869997
39.06675,-70.1666664869997
39.07125,-70.1666664869997
39.07575,-70.1666664869997
39.08025,-70.1666664869997
39.08475,-70.1666664869997
39.08925,-70.1666664869997
39.09375,-70.1666664869997
39.09825,-70.1666664869997
39.10275,-70.1666664869997
39.10725,-70.1666664869997
39.11175,-70.1666664869997
39.11625,-70.1666664869997
39.12075,-70.1666664869997
39.12525,-70.1666664869997
39.12975,-70.1666664869997
39.13425,-70.1666664869997
39.13875,-70.1666664869997
39.14325,-70.1666664869997
39.14775,-70.1666664869997
39.15225,-70.1666664869997
39.15675,-70.1666664869997
39.16125,-70.1666664869997
39.16575,-70.1666664869997
39.17025,-70.1666664869997
39.17475,-70.1666664869997
39.17925,-70.1666664869997
39.18375,-70.1666664869997
39.18825,-70.1666664869997
39.19275,-70.1666664869997
39.19725,-70.1666664869997
39.20175,-70.1666664869997
39.20625,-70.1666664869997
39.21075,-70.1666664869997
39.21525,-70.1666664869997
39.21975,-70.1666664869997
39.22425,-70.1666664869997
39.22875,-70.1666664869997
39.23325,-70.1666664869997
39.23775,-70.1666664869997
39.24225,-70.1666664869997
39.24675,-70.1666664869997
39.25125,-70.1666664869997
39.25575,-70.1666664869997
39.26025,-70.1666664869997
39.26475,-70.1666664869997
39.26925,-70.1666664869997
39.27375,-70.1666664869997
39.27825,-70.1666664869997
39.28275,-70.1666664869997
39.28725,-70.1666664869997
39.29175,-70.1666664869997
38.82825,-70.1711664869997
38.83275,-70.1711664869997
38.83725,-70.1711664869997
38.84175,-70.1711664869997
38.84625,-70.1711664869997
38.85075,-70.1711664869997
38.85525,-70.1711664869997
38.85975,-70.1711664869997
38.86425,-70.1711664869997
38.86875,-70.1711664869997
38.87325,-70.1711664869997
38.87775,-70.1711664869997
38.88225,-70.1711664869997
38.88675,-70.1711664869997
38.89125,-70.1711664869997
38.89575,-70.1711664869997
38.90025,-70.1711664869997
38.90475,-70.1711664869997
38.90925,-70.1711664869997
38.91375,-70.1711664869997
38.91825,-70.1711664869997
38.92275,-70.1711664869997
38.92725,-70.1711664869997
38.93175,-70.1711664869997
38.93625,-70.1711664869997
38.94075,-70.1711664869997
38.94525,-70.1711664869997
38.94975,-70.1711664869997
38.95425,-70.1711664869997
38.95875,-70.1711664869997
38.96325,-70.1711664869997
38.96775,-70.1711664869997
38.97225,-70.1711664869997
38.97675,-70.1711664869997
38.98125,-70.1711664869997
38.98575,-70.1711664869997
38.99025,-70.1711664869997
38.99475,-70.1711664869997
38.99925,-70.1711664869997
39.00375,-70.1711664869997
39.00825,-70.1711664869997
39.01275,-70.1711664869997
39.01725,-70.1711664869997
39.02175,-70.1711664869997
39.02625,-70.1711664869997
39.03075,-70.1711664869997
39.03525,-70.1711664869997
39.03975,-70.1711664869997
39.04425,-70.1711664869997
39.04875,-70.1711664869997
39.05325,-70.1711664869997
39.05775,-70.1711664869997
39.06225,-70.1711664869997
39.06675,-70.1711664869997
39.07125,-70.1711664869997
39.07575,-70.1711664869997
39.08025,-70.1711664869997
39.08475,-70.1711664869997
39.08925,-70.1711664869997
39.09375,-70.1711664869997
39.09825,-70.1711664869997
39.10275,-70.1711664869997
39.10725,-70.1711664869997
39.11175,-70.1711664869997
39.11625,-70.1711664869997
39.12075,-70.1711664869997
39.12525,-70.1711664869997
39.12975,-70.1711664869997
39.13425,-70.1711664869997
39.13875,-70.1711664869997
39.14325,-70.1711664869997
39.14775,-70.1711664869997
39.15225,-70.1711664869997
39.15675,-70.1711664869997
39.16125,-70.1711664869997
39.16575,-70.1711664869997
39.17025,-70.1711664869997
39.17475,-70.1711664869997
39.17925,-70.1711664869997
39.18375,-70.1711664869997
39.18825,-70.1711664869997
39.19275,-70.1711664869997
39.19725,-70.1711664869997
39.20175,-70.1711664869997
39.20625,-70.1711664869997
39.21075,-70.1711664869997
39.21525,-70.1711664869997
39.21975,-70.1711664869997
39.22425,-70.1711664869997
39.22875,-70.1711664869997
39.23325,-70.1711664869997
39.23775,-70.1711664869997
39.24225,-70.1711664869997
39.24675,-70.1711664869997
39.25125,-70.1711664869997
39.25575,-70.1711664869997
39.26025,-70.1711664869997
39.26475,-70.1711664869997
39.26925,-70.1711664869997
39.27375,-70.1711664869997
39.27825,-70.1711664869997
39.28275,-70.1711664869997
39.28725,-70.1711664869997
39.29175,-70.1711664869997
39.29625,-70.1711664869997
39.30075,-70.1711664869997
39.30525,-70.1711664869997
39.30975,-70.1711664869997
38.82825,-70.1756664869997
38.83275,-70.1756664869997
38.83725,-70.1756664869997
38.84175,-70.1756664869997
38.84625,-70.1756664869997
38.85075,-70.1756664869997
38.85525,-70.1756664869997
38.85975,-70.1756664869997
38.86425,-70.1756664869997
38.86875,-70.1756664869997
38.87325,-70.1756664869997
38.87775,-70.1756664869997
38.88225,-70.1756664869997
38.88675,-70.1756664869997
38.89125,-70.1756664869997
38.89575,-70.1756664869997
38.90025,-70.1756664869997
38.90475,-70.1756664869997
38.90925,-70.1756664869997
38.91375,-70.1756664869997
38.91825,-70.1756664869997
38.92275,-70.1756664869997
38.92725,-70.1756664869997
38.93175,-70.1756664869997
38.93625,-70.1756664869997
38.94075,-70.1756664869997
38.94525,-70.1756664869997
38.94975,-70.1756664869997
38.95425,-70.1756664869997
38.95875,-70.1756664869997
38.96325,-70.1756664869997
38.96775,-70.1756664869997
38.97225,-70.1756664869997
38.97675,-70.1756664869997
38.98125,-70.1756664869997
38.98575,-70.1756664869997
38.99025,-70.1756664869997
38.99475,-70.1756664869997
38.99925,-70.1756664869997
39.00375,-70.1756664869997
39.00825,-70.1756664869997
39.01275,-70.1756664869997
39.01725,-70.1756664869997
39.02175,-70.1756664869997
39.02625,-70.1756664869997
39.03075,-70.1756664869997
39.03525,-70.1756664869997
39.03975,-70.1756664869997
39.04425,-70.1756664869997
39.04875,-70.1756664869997
39.05325,-70.1756664869997
39.05775,-70.1756664869997
39.06225,-70.1756664869997
39.06675,-70.1756664869997
39.07125,-70.1756664869997
39.07575,-70.1756664869997
39.08025,-70.1756664869997
39.08475,-70.1756664869997
39.08925,-70.1756664869997
39.09375,-70.1756664869997
39.09825,-70.1756664869997
39.10275,-70.1756664869997
39.10725,-70.1756664869997
39.11175,-70.1756664869997
39.11625,-70.1756664869997
39.12075,-70.1756664869997
39.12525,-70.1756664869997
39.12975,-70.1756664869997
39.13425,-70.1756664869997
39.13875,-70.1756664869997
39.14325,-70.1756664869997
39.14775,-70.1756664869997
39.15225,-70.1756664869997
39.15675,-70.1756664869997
39.16125,-70.1756664869997
39.16575,-70.1756664869997
39.17025,-70.1756664869997
39.17475,-70.1756664869997
39.17925,-70.1756664869997
39.18375,-70.1756664869997
39.18825,-70.1756664869997
39.19275,-70.1756664869997
39.19725,-70.1756664869997
39.20175,-70.1756664869997
39.20625,-70.1756664869997
39.21075,-70.1756664869997
39.21525,-70.1756664869997
39.21975,-70.1756664869997
39.22425,-70.1756664869997
39.22875,-70.1756664869997
39.23325,-70.1756664869997
39.23775,-70.1756664869997
39.24225,-70.1756664869997
39.24675,-70.1756664869997
39.25125,-70.1756664869997
39.25575,-70.1756664869997
39.26025,-70.1756664869997
39.26475,-70.1756664869997
39.26925,-70.1756664869997
39.27375,-70.1756664869997
39.27825,-70.1756664869997
39.28275,-70.1756664869997
39.28725,-70.1756664869997
39.29175,-70.1756664869997
39.29625,-70.1756664869997
39.30075,-70.1756664869997
39.30525,-70.1756664869997
39.30975,-70.1756664869997
39.31425,-70.1756664869997
39.31875,-70.1756664869997
39.32325,-70.1756664869997
38.82825,-70.1801664869997
38.83275,-70.1801664869997
38.83725,-70.1801664869997
38.84175,-70.1801664869997
38.84625,-70.1801664869997
38.85075,-70.1801664869997
38.85525,-70.1801664869997
38.85975,-70.1801664869997
38.86425,-70.1801664869997
38.86875,-70.1801664869997
38.87325,-70.1801664869997
38.87775,-70.1801664869997
38.88225,-70.1801664869997
38.88675,-70.1801664869997
38.89125,-70.1801664869997
38.89575,-70.1801664869997
38.90025,-70.1801664869997
38.90475,-70.1801664869997
38.90925,-70.1801664869997
38.91375,-70.1801664869997
38.91825,-70.1801664869997
38.92275,-70.1801664869997
38.92725,-70.1801664869997
38.93175,-70.1801664869997
38.93625,-70.1801664869997
38.94075,-70.1801664869997
38.94525,-70.1801664869997
38.94975,-70.1801664869997
38.95425,-70.1801664869997
38.95875,-70.1801664869997
38.96325,-70.1801664869997
38.96775,-70.1801664869997
38.97225,-70.1801664869997
38.97675,-70.1801664869997
38.98125,-70.1801664869997
38.98575,-70.1801664869997
38.99025,-70.1801664869997
38.99475,-70.1801664869997
38.99925,-70.1801664869997
39.00375,-70.1801664869997
39.00825,-70.1801664869997
39.01275,-70.1801664869997
39.01725,-70.1801664869997
39.02175,-70.1801664869997
39.02625,-70.1801664869997
39.03075,-70.1801664869997
39.03525,-70.1801664869997
39.03975,-70.1801664869997
39.04425,-70.1801664869997
39.04875,-70.1801664869997
39.05325,-70.1801664869997
39.05775,-70.1801664869997
39.06225,-70.1801664869997
39.06675,-70.1801664869997
39.07125,-70.1801664869997
39.07575,-70.1801664869997
39.08025,-70.1801664869997
39.08475,-70.1801664869997
39.08925,-70.1801664869997
39.09375,-70.1801664869997
39.09825,-70.1801664869997
39.10275,-70.1801664869997
39.10725,-70.1801664869997
39.11175,-70.1801664869997
39.11625,-70.1801664869997
39.12075,-70.1801664869997
39.12525,-70.1801664869997
39.12975,-70.1801664869997
39.13425,-70.1801664869997
39.13875,-70.1801664869997
39.14325,-70.1801664869997
39.14775,-70.1801664869997
39.15225,-70.1801664869997
39.15675,-70.1801664869997
39.16125,-70.1801664869997
39.16575,-70.1801664869997
39.17025,-70.1801664869997
39.17475,-70.1801664869997
39.17925,-70.1801664869997
39.18375,-70.1801664869997
39.18825,-70.1801664869997
39.19275,-70.1801664869997
39.19725,-70.1801664869997
39.20175,-70.1801664869997
39.20625,-70.1801664869997
39.21075,-70.1801664869997
39.21525,-70.1801664869997
39.21975,-70.1801664869997
39.22425,-70.1801664869997
39.22875,-70.1801664869997
39.23325,-70.1801664869997
39.23775,-70.1801664869997
39.24225,-70.1801664869997
39.24675,-70.1801664869997
39.25125,-70.1801664869997
39.25575,-70.1801664869997
39.26025,-70.1801664869997
39.26475,-70.1801664869997
39.26925,-70.1801664869997
39.27375,-70.1801664869997
39.27825,-70.1801664869997
39.28275,-70.1801664869997
39.28725,-70.1801664869997
39.29175,-70.1801664869997
39.29625,-70.1801664869997
39.30075,-70.1801664869997
39.30525,-70.1801664869997
39.30975,-70.1801664869997
39.31425,-70.1801664869997
39.31875,-70.1801664869997
39.32325,-70.1801664869997
39.32775,-70.1801664869997
39.33225,-70.1801664869997
39.33675,-70.1801664869997
39.34125,-70.1801664869997
39.34575,-70.1801664869997
38.82825,-70.1846664869996
38.83275,-70.1846664869996
38.83725,-70.1846664869996
38.84175,-70.1846664869996
38.84625,-70.1846664869996
38.85075,-70.1846664869996
38.85525,-70.1846664869996
38.85975,-70.1846664869996
38.86425,-70.1846664869996
38.86875,-70.1846664869996
38.87325,-70.1846664869996
38.87775,-70.1846664869996
38.88225,-70.1846664869996
38.88675,-70.1846664869996
38.89125,-70.1846664869996
38.89575,-70.1846664869996
38.90025,-70.1846664869996
38.90475,-70.1846664869996
38.90925,-70.1846664869996
38.91375,-70.1846664869996
38.91825,-70.1846664869996
38.92275,-70.1846664869996
38.92725,-70.1846664869996
38.93175,-70.1846664869996
38.93625,-70.1846664869996
38.94075,-70.1846664869996
38.94525,-70.1846664869996
38.94975,-70.1846664869996
38.95425,-70.1846664869996
38.95875,-70.1846664869996
38.96325,-70.1846664869996
38.96775,-70.1846664869996
38.97225,-70.1846664869996
38.97675,-70.1846664869996
38.98125,-70.1846664869996
38.98575,-70.1846664869996
38.99025,-70.1846664869996
38.99475,-70.1846664869996
38.99925,-70.1846664869996
39.00375,-70.1846664869996
39.00825,-70.1846664869996
39.01275,-70.1846664869996
39.01725,-70.1846664869996
39.02175,-70.1846664869996
39.02625,-70.1846664869996
39.03075,-70.1846664869996
39.03525,-70.1846664869996
39.03975,-70.1846664869996
39.04425,-70.1846664869996
39.04875,-70.1846664869996
39.05325,-70.1846664869996
39.05775,-70.1846664869996
39.06225,-70.1846664869996
39.06675,-70.1846664869996
39.07125,-70.1846664869996
39.07575,-70.1846664869996
39.08025,-70.1846664869996
39.08475,-70.1846664869996
39.08925,-70.1846664869996
39.09375,-70.1846664869996
39.09825,-70.1846664869996
39.10275,-70.1846664869996
39.10725,-70.1846664869996
39.11175,-70.1846664869996
39.11625,-70.1846664869996
39.12075,-70.1846664869996
39.12525,-70.1846664869996
39.12975,-70.1846664869996
39.13425,-70.1846664869996
39.13875,-70.1846664869996
39.14325,-70.1846664869996
39.14775,-70.1846664869996
39.15225,-70.1846664869996
39.15675,-70.1846664869996
39.16125,-70.1846664869996
39.16575,-70.1846664869996
39.17025,-70.1846664869996
39.17475,-70.1846664869996
39.17925,-70.1846664869996
39.18375,-70.1846664869996
39.18825,-70.1846664869996
39.19275,-70.1846664869996
39.19725,-70.1846664869996
39.20175,-70.1846664869996
39.20625,-70.1846664869996
39.21075,-70.1846664869996
39.21525,-70.1846664869996
39.21975,-70.1846664869996
39.22425,-70.1846664869996
39.22875,-70.1846664869996
39.23325,-70.1846664869996
39.23775,-70.1846664869996
39.24225,-70.1846664869996
39.24675,-70.1846664869996
39.25125,-70.1846664869996
39.25575,-70.1846664869996
39.26025,-70.1846664869996
39.26475,-70.1846664869996
39.26925,-70.1846664869996
39.27375,-70.1846664869996
39.27825,-70.1846664869996
39.28275,-70.1846664869996
39.28725,-70.1846664869996
39.29175,-70.1846664869996
39.29625,-70.1846664869996
39.30075,-70.1846664869996
39.30525,-70.1846664869996
39.30975,-70.1846664869996
39.31425,-70.1846664869996
39.31875,-70.1846664869996
