time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO,TSKIN_degC,T_obs,TSKIN_final
2023-09-27 18:00:00,0.000,171.794,257.927,245.132,161.961,20.699,0.000,0.000,0.626,-28.018,258.150,245.132
2023-09-27 19:00:00,0.000,173.250,258.327,244.947,162.256,20.743,0.000,0.000,0.626,-28.203,258.550,244.947
2023-09-27 20:00:00,0.000,170.952,257.427,244.857,162.751,19.067,0.000,0.000,0.626,-28.293,257.650,244.857
2023-09-27 21:00:00,0.000,175.655,258.227,244.839,160.825,18.131,0.000,0.000,0.626,-28.311,258.450,244.839
2023-09-27 22:00:00,0.000,170.495,257.627,245.527,166.055,14.056,-0.000,-0.000,0.626,-27.623,257.850,245.527
2023-09-27 23:00:00,0.000,169.367,257.427,245.317,168.467,14.778,-0.000,-0.000,0.626,-27.833,257.650,245.317
2023-09-28 00:00:00,0.000,171.510,258.489,245.024,161.413,18.294,0.000,0.000,0.626,-28.126,258.712,245.024
2023-09-28 01:00:00,0.000,175.028,259.227,245.053,138.549,17.728,0.000,0.000,0.626,-28.097,259.450,245.053
2023-09-28 02:00:00,0.000,184.957,260.127,245.030,132.948,17.009,0.000,0.000,0.626,-28.120,260.350,245.030
2023-09-28 03:00:00,0.000,186.605,261.127,244.766,130.659,16.714,0.000,0.000,0.626,-28.384,261.350,244.766
2023-09-28 04:00:00,0.000,184.080,260.427,245.283,129.882,13.506,0.000,0.000,0.626,-27.867,260.650,245.283
2023-09-28 05:00:00,0.000,172.304,257.827,246.953,125.266,7.460,0.000,0.000,0.626,-26.197,258.050,246.953
2023-09-28 06:00:00,0.000,171.401,258.527,247.778,123.294,6.101,0.000,0.000,0.626,-25.372,258.750,247.778
2023-09-28 07:00:00,0.000,174.454,258.427,248.397,121.800,4.624,0.000,0.000,0.626,-24.753,258.650,248.397
2023-09-28 08:00:00,0.000,166.724,257.227,249.581,82.283,0.374,0.000,0.000,0.626,-23.569,257.450,249.581
2023-09-28 09:00:00,0.000,166.369,258.527,249.658,91.604,0.858,0.000,0.000,0.626,-23.492,258.750,249.658
2023-09-28 10:00:00,0.000,170.283,259.827,250.168,76.003,0.662,0.000,0.000,0.626,-22.982,260.050,250.168
2023-09-28 11:00:00,226.840,164.365,259.827,249.862,79.705,3.478,0.000,0.000,0.626,-23.288,260.050,249.862
2023-09-28 12:00:00,313.742,164.211,259.427,249.215,80.246,5.589,-0.000,-0.000,0.626,-23.935,259.650,249.215
2023-09-28 13:00:00,258.060,165.156,260.727,248.283,79.034,7.151,-0.000,-0.000,0.626,-24.867,260.950,248.283
2023-09-28 14:00:00,173.577,163.856,260.027,246.969,74.053,9.454,-0.000,-0.000,0.626,-26.181,260.250,246.969
2023-09-28 15:00:00,80.732,164.804,259.627,245.923,72.645,9.271,-0.000,-0.000,0.626,-27.227,259.850,245.923
2023-09-28 16:00:00,9.502,165.553,259.427,244.637,78.982,10.077,-0.000,-0.000,0.626,-28.513,259.650,244.637
2023-09-28 17:00:00,0.000,166.979,257.427,244.329,108.770,12.746,-0.000,-0.000,0.626,-28.821,257.650,244.329
2023-09-28 18:00:00,0.000,174.121,257.827,244.234,121.259,10.900,0.000,0.000,0.626,-28.916,258.050,244.234
2023-09-28 19:00:00,0.000,165.674,255.127,244.495,126.962,10.955,0.000,0.000,0.626,-28.655,255.350,244.495
2023-09-28 20:00:00,0.000,172.730,256.427,243.994,125.370,12.994,0.000,0.000,0.626,-29.156,256.650,243.994
2023-09-28 21:00:00,0.000,166.056,252.127,244.652,89.529,5.677,0.000,0.000,0.626,-28.498,252.350,244.652
2023-09-28 22:00:00,0.000,176.961,253.327,244.032,118.114,11.759,0.000,0.000,0.626,-29.118,253.550,244.032
2023-09-28 23:00:00,0.000,165.190,252.127,244.676,92.845,7.466,0.000,0.000,0.626,-28.474,252.350,244.676
2023-09-29 00:00:00,0.000,172.338,251.444,244.283,86.370,8.157,0.000,0.000,0.626,-28.867,251.667,244.283
2023-09-29 01:00:00,0.000,165.601,250.627,243.690,83.374,7.029,0.000,0.000,0.626,-29.460,250.850,243.690
2023-09-29 02:00:00,0.000,181.808,251.927,243.772,96.189,7.624,0.000,0.000,0.626,-29.378,252.150,243.772
2023-09-29 03:00:00,0.000,166.654,251.027,243.509,86.220,5.783,0.000,0.001,0.626,-29.641,251.250,243.509
2023-09-29 04:00:00,0.000,163.732,250.527,245.352,55.439,3.805,0.000,0.001,0.626,-27.798,250.750,245.352
2023-09-29 05:00:00,0.000,166.246,250.527,245.941,51.225,2.002,0.000,0.001,0.626,-27.209,250.750,245.941
2023-09-29 06:00:00,0.000,157.389,248.327,247.535,7.850,-2.611,0.000,0.001,0.626,-25.615,248.550,247.535
2023-09-29 07:00:00,0.000,160.634,246.927,248.354,-17.442,-7.544,0.000,0.000,0.626,-24.796,247.150,248.354
2023-09-29 08:00:00,0.000,153.581,247.027,248.862,-23.764,-9.613,0.000,0.000,0.626,-24.288,247.250,248.862
2023-09-29 09:00:00,0.000,148.516,246.027,249.044,-46.936,-14.319,0.000,0.000,0.626,-24.106,246.250,249.044
2023-09-29 10:00:00,0.000,139.762,247.427,247.897,-5.193,-6.625,0.000,0.000,0.626,-25.253,247.650,247.897
2023-09-29 11:00:00,214.565,147.521,248.827,247.500,13.043,-3.702,0.000,0.000,0.626,-25.650,249.050,247.500
2023-09-29 12:00:00,303.611,151.573,249.427,247.723,15.121,-3.302,0.000,0.000,0.626,-25.427,249.650,247.723
2023-09-29 13:00:00,210.067,160.773,249.427,247.059,23.112,-3.207,0.000,0.000,0.626,-26.091,249.650,247.059
2023-09-29 14:00:00,174.488,148.945,250.327,246.297,36.905,0.218,-0.000,-0.000,0.626,-26.853,250.550,246.297
2023-09-29 15:00:00,80.684,154.996,251.027,243.969,76.856,4.824,-0.000,-0.000,0.626,-29.181,251.250,243.969
2023-09-29 16:00:00,10.781,162.741,250.627,243.657,74.323,5.154,0.000,0.000,0.626,-29.493,250.850,243.657
2023-09-29 17:00:00,0.000,167.171,252.627,243.420,110.972,10.578,0.000,0.002,0.626,-29.730,252.850,243.420
2023-09-29 18:00:00,0.000,178.273,253.227,246.090,77.308,6.763,0.000,0.005,0.626,-27.060,253.450,246.090
2023-09-29 19:00:00,0.000,193.495,253.327,245.696,85.355,9.085,0.000,0.008,0.626,-27.454,253.550,245.696
2023-09-29 20:00:00,0.000,197.645,253.827,245.353,98.447,10.795,0.000,0.008,0.626,-27.797,254.050,245.353
2023-09-29 21:00:00,0.000,197.708,254.327,245.359,104.601,11.084,0.000,0.011,0.626,-27.791,254.550,245.359
2023-09-29 22:00:00,0.000,201.206,254.427,245.166,98.018,11.558,0.000,0.015,0.626,-27.984,254.650,245.166
2023-09-29 23:00:00,0.000,211.202,255.027,245.779,97.439,11.799,0.000,0.018,0.626,-27.371,255.250,245.779
2023-09-30 00:00:00,0.000,215.484,256.157,245.585,115.839,14.565,0.000,0.015,0.626,-27.565,256.380,245.585
2023-09-30 01:00:00,0.000,223.109,256.627,245.158,119.331,15.112,0.000,0.012,0.626,-27.992,256.850,245.158
2023-09-30 02:00:00,0.000,209.006,256.227,244.739,121.415,15.379,0.000,0.009,0.626,-28.411,256.450,244.739
2023-09-30 03:00:00,0.000,196.975,256.027,243.614,123.171,15.604,0.000,0.003,0.626,-29.536,256.250,243.614
2023-09-30 04:00:00,0.000,185.714,255.527,243.559,123.533,15.655,0.000,0.001,0.626,-29.591,255.750,243.559
2023-09-30 05:00:00,0.000,182.635,256.227,244.464,116.060,14.709,0.000,0.000,0.626,-28.686,256.450,244.464
2023-09-30 06:00:00,0.000,171.329,255.927,245.607,107.536,13.631,0.000,0.000,0.626,-27.543,256.150,245.607
2023-09-30 07:00:00,0.000,162.051,255.627,246.787,86.613,11.894,-0.000,-0.000,0.626,-26.363,255.850,246.787
2023-09-30 08:00:00,0.000,175.653,256.527,247.386,73.408,8.515,0.000,0.000,0.626,-25.764,256.750,247.386
2023-09-30 09:00:00,0.000,158.953,256.227,248.171,61.698,6.650,0.000,0.000,0.626,-24.979,256.450,248.171
2023-09-30 10:00:00,0.000,160.824,257.227,248.347,51.451,2.111,-0.000,-0.000,0.626,-24.803,257.450,248.347
2023-09-30 11:00:00,193.179,167.709,257.827,247.987,54.895,2.650,-0.000,-0.000,0.626,-25.163,258.050,247.987
2023-09-30 12:00:00,323.853,161.894,256.527,247.400,49.389,3.260,0.000,0.000,0.626,-25.750,256.750,247.400
2023-09-30 13:00:00,235.099,186.701,257.727,246.228,58.943,6.355,0.000,0.000,0.626,-26.922,257.950,246.228
2023-09-30 14:00:00,184.556,160.296,258.027,244.993,70.467,8.954,-0.000,-0.000,0.626,-28.157,258.250,244.993
2023-09-30 15:00:00,91.297,161.426,257.527,243.631,82.808,10.523,-0.000,-0.000,0.626,-29.519,257.750,243.631
2023-09-30 16:00:00,14.709,164.751,257.127,242.753,111.883,14.218,-0.000,-0.000,0.626,-30.397,257.350,242.753
2023-09-30 17:00:00,0.000,165.809,256.527,242.455,120.875,15.359,-0.000,-0.000,0.626,-30.695,256.750,242.455
2023-09-30 18:00:00,0.000,163.312,255.527,242.278,127.232,16.165,-0.000,-0.000,0.626,-30.872,255.750,242.278
2023-09-30 19:00:00,0.000,163.266,254.427,242.063,127.019,11.277,-0.000,-0.000,0.626,-31.087,254.650,242.063
2023-09-30 20:00:00,0.000,160.074,253.527,241.920,128.153,10.415,0.000,0.000,0.626,-31.230,253.750,241.920
2023-09-30 21:00:00,0.000,162.033,254.427,241.982,131.765,12.560,0.000,0.000,0.626,-31.168,254.650,241.982
2023-09-30 22:00:00,0.000,162.057,255.227,242.069,126.413,12.660,0.000,0.000,0.626,-31.081,255.450,242.069
2023-09-30 23:00:00,0.000,163.857,255.727,241.894,125.537,13.807,0.000,0.000,0.626,-31.256,255.950,241.894
2023-10-01 00:00:00,0.000,162.174,255.301,242.526,125.795,13.191,0.000,0.000,0.626,-30.624,255.524,242.526
2023-10-01 01:00:00,0.000,165.922,254.927,241.782,129.271,14.385,0.000,0.000,0.626,-31.368,255.150,241.782
2023-10-01 02:00:00,0.000,162.146,254.527,241.665,133.925,13.244,0.000,0.000,0.626,-31.485,254.750,241.665
2023-10-01 03:00:00,0.000,160.205,253.827,241.665,137.964,11.859,0.000,0.000,0.626,-31.485,254.050,241.665
2023-10-01 04:00:00,0.000,156.748,252.627,242.654,135.631,10.917,0.000,0.000,0.626,-30.496,252.850,242.654
2023-10-01 05:00:00,0.000,152.008,253.127,243.758,122.904,6.420,0.000,0.000,0.626,-29.392,253.350,243.758
2023-10-01 06:00:00,0.000,148.221,253.027,244.958,103.002,3.308,0.000,0.000,0.626,-28.192,253.250,244.958
2023-10-01 07:00:00,0.000,147.335,252.927,245.978,83.808,0.317,0.000,0.000,0.626,-27.172,253.150,245.978
2023-10-01 08:00:00,0.000,144.607,253.427,246.966,73.690,-0.231,0.000,0.000,0.626,-26.184,253.650,246.966
2023-10-01 09:00:00,0.000,145.630,253.727,247.266,68.481,0.708,0.000,0.000,0.626,-25.884,253.950,247.266
2023-10-01 10:00:00,0.000,142.308,254.627,247.561,74.173,2.937,-0.000,-0.000,0.626,-25.589,254.850,247.561
2023-10-01 11:00:00,200.632,141.405,255.327,247.197,82.003,5.563,0.000,0.000,0.626,-25.953,255.550,247.197
2023-10-01 12:00:00,336.640,145.515,256.927,246.454,77.129,7.313,-0.000,-0.000,0.626,-26.696,257.150,246.454
2023-10-01 13:00:00,280.573,147.246,257.527,245.480,86.121,10.302,-0.000,-0.000,0.626,-27.670,257.750,245.480
2023-10-01 14:00:00,194.951,151.927,257.927,244.363,117.911,13.200,-0.000,-0.000,0.626,-28.787,258.150,244.363
2023-10-01 15:00:00,99.015,156.321,257.927,243.037,125.885,16.031,-0.000,-0.000,0.626,-30.113,258.150,243.037
2023-10-01 16:00:00,18.084,157.384,256.827,242.051,126.988,16.169,-0.000,-0.000,0.626,-31.099,257.050,242.051
2023-10-01 17:00:00,0.000,159.456,256.727,241.820,134.268,17.094,0.000,0.000,0.626,-31.330,256.950,241.820
2023-10-01 18:00:00,0.000,160.919,256.827,241.871,138.368,17.614,-0.000,-0.000,0.626,-31.279,257.050,241.871
2023-10-01 19:00:00,0.000,163.372,257.227,241.719,139.158,17.715,-0.000,-0.000,0.626,-31.431,257.450,241.719
2023-10-01 20:00:00,0.000,168.628,257.527,241.659,137.308,17.477,0.000,0.000,0.626,-31.491,257.750,241.659
2023-10-01 21:00:00,0.000,165.105,257.027,241.458,137.186,17.456,0.000,0.000,0.626,-31.692,257.250,241.458
2023-10-01 22:00:00,0.000,178.316,257.127,242.525,143.025,18.223,0.000,0.000,0.626,-30.625,257.350,242.525
2023-10-01 23:00:00,0.000,182.823,256.827,242.478,143.860,18.317,0.000,0.003,0.626,-30.672,257.050,242.478
2023-10-02 00:00:00,0.000,179.771,255.697,242.723,133.728,17.024,0.000,0.004,0.626,-30.427,255.920,242.723
2023-10-02 01:00:00,0.000,187.357,254.927,242.933,125.786,12.861,0.000,0.007,0.626,-30.217,255.150,242.933
2023-10-02 02:00:00,0.000,191.847,253.927,243.418,127.800,10.275,0.000,0.010,0.626,-29.732,254.150,243.418
2023-10-02 03:00:00,0.000,197.197,253.927,244.658,112.965,7.795,0.000,0.011,0.626,-28.492,254.150,244.658
2023-10-02 04:00:00,0.000,197.507,255.027,245.321,121.338,9.568,0.000,0.010,0.626,-27.829,255.250,245.321
2023-10-02 05:00:00,0.000,192.083,254.727,246.041,102.721,7.758,0.000,0.007,0.626,-27.109,254.950,246.041
2023-10-02 06:00:00,0.000,191.002,255.427,247.354,90.770,5.411,0.000,0.005,0.626,-25.796,255.650,247.354
2023-10-02 07:00:00,0.000,174.541,255.627,247.708,81.632,7.082,-0.000,-0.001,0.626,-25.442,255.850,247.708
2023-10-02 08:00:00,0.000,185.704,255.227,248.210,66.113,6.277,0.000,0.002,0.626,-24.940,255.450,248.210
2023-10-02 09:00:00,0.000,182.004,255.427,249.812,45.723,1.865,0.000,0.009,0.626,-23.338,255.650,249.812
2023-10-02 10:00:00,0.000,201.723,256.627,249.619,43.473,2.407,0.000,0.017,0.626,-23.531,256.850,249.619
2023-10-02 11:00:00,152.017,202.733,256.727,250.237,36.853,1.044,0.000,0.021,0.626,-22.913,256.950,250.237
2023-10-02 12:00:00,287.723,201.632,256.527,249.639,43.352,4.994,0.000,0.020,0.626,-23.511,256.750,249.639
2023-10-02 13:00:00,210.603,203.985,256.627,248.663,52.878,6.401,0.000,0.015,0.626,-24.487,256.850,248.663
2023-10-02 14:00:00,160.152,199.035,256.727,247.398,63.027,8.628,0.000,0.012,0.626,-25.752,256.950,247.398
2023-10-02 15:00:00,70.426,206.168,256.527,246.185,77.318,9.876,0.000,0.014,0.626,-26.965,256.750,246.185
2023-10-02 16:00:00,14.947,206.568,256.027,245.593,107.249,13.706,0.000,0.017,0.626,-27.557,256.250,245.593
2023-10-02 17:00:00,0.000,205.553,255.827,245.225,117.685,10.219,0.000,0.016,0.626,-27.925,256.050,245.225
2023-10-02 18:00:00,0.000,205.482,255.427,245.625,118.243,11.921,0.000,0.015,0.626,-27.525,255.650,245.625
2023-10-02 19:00:00,0.000,204.543,255.327,245.068,125.779,11.766,0.000,0.015,0.626,-28.082,255.550,245.068
2023-10-02 20:00:00,0.000,204.170,254.927,245.033,121.846,11.047,0.000,0.018,0.626,-28.117,255.150,245.033
2023-10-02 21:00:00,0.000,207.513,254.627,245.363,115.343,10.842,0.000,0.018,0.626,-27.787,254.850,245.363
2023-10-02 22:00:00,0.000,219.623,254.627,245.050,98.661,9.459,0.000,0.019,0.626,-28.100,254.850,245.050
2023-10-02 23:00:00,0.000,216.634,254.727,245.257,79.189,8.174,0.000,0.019,0.626,-27.893,254.950,245.257
2023-10-03 00:00:00,0.000,211.520,253.606,245.166,84.891,10.636,0.000,0.017,0.626,-27.984,253.829,245.166
2023-10-03 01:00:00,0.000,199.358,254.427,245.391,95.297,13.541,0.000,0.014,0.626,-27.759,254.650,245.391
2023-10-03 02:00:00,0.000,196.071,254.327,245.150,101.444,14.205,0.000,0.011,0.626,-28.000,254.550,245.150
2023-10-03 03:00:00,0.000,194.388,253.027,244.456,97.970,13.839,0.000,0.008,0.626,-28.694,253.250,244.456
2023-10-03 04:00:00,0.000,200.611,253.427,245.371,91.251,7.497,0.000,0.006,0.626,-27.779,253.650,245.371
2023-10-03 05:00:00,0.000,189.771,252.727,246.230,66.258,7.556,0.000,0.006,0.626,-26.920,252.950,246.230
2023-10-03 06:00:00,0.000,178.907,251.627,247.923,30.780,1.801,0.000,0.008,0.626,-25.227,251.850,247.923
2023-10-03 07:00:00,0.000,181.507,249.627,248.757,6.674,-2.941,0.000,0.017,0.626,-24.393,249.850,248.757
2023-10-03 08:00:00,0.000,185.259,251.027,249.741,8.702,-2.666,0.000,0.014,0.626,-23.409,251.250,249.741
2023-10-03 09:00:00,0.000,184.864,251.727,250.026,8.843,-2.274,0.000,0.010,0.626,-23.124,251.950,250.026
2023-10-03 10:00:00,0.000,173.314,251.827,249.642,7.811,-1.001,0.000,0.007,0.626,-23.508,252.050,249.642
2023-10-03 11:00:00,163.156,170.823,252.327,248.123,9.544,0.501,0.000,0.004,0.626,-25.027,252.550,248.123
2023-10-03 12:00:00,316.023,167.668,253.027,247.083,13.732,1.386,0.000,0.002,0.626,-26.067,253.250,247.083
2023-10-03 13:00:00,271.558,153.962,253.327,246.058,35.081,4.149,0.000,0.001,0.626,-27.092,253.550,246.058
2023-10-03 14:00:00,194.521,154.944,254.227,245.342,54.558,6.820,0.000,0.000,0.626,-27.808,254.450,245.342
2023-10-03 15:00:00,108.121,149.476,253.527,243.821,77.141,9.413,-0.000,-0.000,0.626,-29.329,253.750,243.821
2023-10-03 16:00:00,25.929,148.112,253.127,241.888,115.693,14.932,-0.000,-0.000,0.626,-31.262,253.350,241.888
2023-10-03 17:00:00,0.000,146.532,252.627,241.272,127.372,16.446,-0.000,-0.000,0.626,-31.878,252.850,241.272
2023-10-03 18:00:00,0.000,147.952,252.727,240.979,127.987,16.090,0.000,0.000,0.626,-32.171,252.950,240.979
2023-10-03 19:00:00,0.000,145.658,252.727,240.717,130.568,14.415,-0.000,-0.000,0.626,-32.433,252.950,240.717
2023-10-03 20:00:00,0.000,149.279,252.627,240.433,132.675,15.542,0.000,0.000,0.626,-32.717,252.850,240.433
2023-10-03 21:00:00,0.000,152.096,253.127,240.065,133.468,15.341,0.000,0.000,0.626,-33.085,253.350,240.065
2023-10-03 22:00:00,0.000,142.066,249.527,240.935,110.741,8.722,0.000,0.000,0.626,-32.215,249.750,240.935
2023-10-03 23:00:00,0.000,138.869,249.327,240.335,113.211,8.095,0.000,0.000,0.626,-32.815,249.550,240.335
2023-10-04 00:00:00,0.000,141.664,250.769,240.222,133.658,8.380,0.000,0.000,0.626,-32.928,250.992,240.222
2023-10-04 01:00:00,0.000,136.341,248.727,240.066,132.727,6.762,0.000,0.000,0.626,-33.084,248.950,240.066
2023-10-04 02:00:00,0.000,133.811,247.627,239.967,119.768,4.666,-0.000,-0.000,0.626,-33.183,247.850,239.967
2023-10-04 03:00:00,0.000,132.376,247.927,240.348,123.754,5.078,-0.000,-0.000,0.626,-32.802,248.150,240.348
2023-10-04 04:00:00,0.000,129.320,247.127,241.543,89.196,0.894,-0.000,-0.000,0.626,-31.607,247.350,241.543
2023-10-04 05:00:00,0.000,128.486,247.927,242.912,86.777,-0.351,-0.000,-0.000,0.626,-30.238,248.150,242.912
2023-10-04 06:00:00,0.000,131.994,248.327,244.262,70.844,-3.200,-0.000,-0.000,0.626,-28.888,248.550,244.262
2023-10-04 07:00:00,0.000,126.947,248.827,245.252,61.535,-3.185,0.000,0.000,0.626,-27.898,249.050,245.252
2023-10-04 08:00:00,0.000,129.239,250.327,246.149,72.887,-2.705,-0.000,-0.000,0.626,-27.001,250.550,246.149
2023-10-04 09:00:00,0.000,129.336,251.227,246.635,83.745,-0.271,-0.000,-0.000,0.626,-26.515,251.450,246.635
2023-10-04 10:00:00,0.000,131.979,251.827,246.734,86.626,1.504,-0.000,-0.000,0.626,-26.416,252.050,246.734
2023-10-04 11:00:00,168.536,135.112,252.627,247.033,105.002,4.511,-0.000,-0.000,0.626,-26.117,252.850,247.033
2023-10-04 12:00:00,353.472,149.181,253.927,247.144,138.491,9.918,-0.000,-0.000,0.626,-26.006,254.150,247.144
2023-10-04 13:00:00,287.990,153.841,254.627,246.359,163.705,14.428,0.000,0.000,0.626,-26.791,254.850,246.359
2023-10-04 14:00:00,208.222,150.927,254.627,245.472,189.667,19.422,0.000,0.000,0.626,-27.678,254.850,245.472
2023-10-04 15:00:00,95.920,162.304,255.227,245.228,200.000,26.878,0.000,0.000,0.626,-27.922,255.450,245.228
2023-10-04 16:00:00,23.115,168.069,254.027,245.264,200.000,19.060,0.000,0.000,0.626,-27.886,254.250,245.264
2023-10-04 17:00:00,0.000,174.246,254.027,245.950,200.000,16.961,0.000,0.000,0.626,-27.200,254.250,245.950
2023-10-04 18:00:00,0.000,172.565,254.327,245.265,200.000,30.352,0.000,0.000,0.626,-27.885,254.550,245.265
2023-10-04 19:00:00,0.000,150.805,254.827,245.126,200.000,34.854,0.000,0.001,0.626,-28.024,255.050,245.126
2023-10-04 20:00:00,0.000,152.250,256.227,245.175,200.000,35.218,0.000,0.002,0.626,-27.975,256.450,245.175
2023-10-04 21:00:00,0.000,170.788,255.827,245.150,200.000,33.910,0.000,0.004,0.626,-28.000,256.050,245.150
2023-10-04 22:00:00,0.000,179.983,255.627,245.262,200.000,31.047,0.000,0.007,0.626,-27.888,255.850,245.262
2023-10-04 23:00:00,0.000,185.877,254.127,245.370,192.796,27.885,0.000,0.010,0.626,-27.780,254.350,245.370
2023-10-05 00:00:00,0.000,203.431,255.418,245.291,200.000,25.061,0.000,0.012,0.626,-27.859,255.641,245.291
2023-10-05 01:00:00,0.000,207.160,253.827,245.887,144.495,19.775,0.000,0.018,0.626,-27.263,254.050,245.887
2023-10-05 02:00:00,0.000,216.722,254.527,245.713,151.356,22.374,0.000,0.029,0.626,-27.437,254.750,245.713
2023-10-05 03:00:00,0.000,216.356,254.127,247.241,115.125,14.786,0.000,0.040,0.626,-25.909,254.350,247.241
2023-10-05 04:00:00,0.000,217.303,254.227,248.214,95.157,11.162,0.000,0.043,0.626,-24.936,254.450,248.214
2023-10-05 05:00:00,0.000,222.452,254.727,249.139,85.920,8.019,0.000,0.043,0.626,-24.011,254.950,249.139
2023-10-05 06:00:00,0.000,220.483,255.627,250.188,83.220,7.251,0.000,0.041,0.626,-22.962,255.850,250.188
2023-10-05 07:00:00,0.000,216.450,256.027,251.138,78.460,6.634,0.000,0.027,0.626,-22.012,256.250,251.138
2023-10-05 08:00:00,0.000,213.826,256.427,250.875,84.274,6.399,0.000,0.026,0.626,-22.275,256.650,250.875
2023-10-05 09:00:00,0.000,208.931,257.327,251.858,80.974,2.272,0.000,0.028,0.626,-21.292,257.550,251.858
2023-10-05 10:00:00,0.000,215.846,258.027,253.061,69.890,0.334,0.000,0.027,0.626,-20.089,258.250,253.061
2023-10-05 11:00:00,111.147,222.339,258.927,252.240,95.778,1.940,0.000,0.024,0.626,-20.910,259.150,252.240
2023-10-05 12:00:00,279.707,206.222,259.427,251.000,95.907,6.334,0.000,0.019,0.626,-22.150,259.650,251.000
2023-10-05 13:00:00,230.890,209.358,259.927,250.525,107.749,8.951,0.000,0.017,0.626,-22.625,260.150,250.525
2023-10-05 14:00:00,173.642,213.126,260.127,249.009,119.448,15.489,0.000,0.016,0.626,-24.141,260.350,249.009
2023-10-05 15:00:00,93.839,217.277,260.127,248.136,120.957,15.672,0.000,0.014,0.626,-25.014,260.350,248.136
2023-10-05 16:00:00,26.275,215.021,259.927,247.981,137.447,17.796,0.000,0.014,0.626,-25.169,260.150,247.981
2023-10-05 17:00:00,0.003,211.739,259.227,248.067,163.620,21.159,0.000,0.014,0.626,-25.083,259.450,248.067
2023-10-05 18:00:00,0.000,214.540,258.827,247.898,170.856,22.041,0.000,0.013,0.626,-25.252,259.050,247.898
2023-10-05 19:00:00,0.000,211.434,258.327,248.210,174.675,13.094,0.000,0.012,0.626,-24.940,258.550,248.210
2023-10-05 20:00:00,0.000,198.588,256.827,247.127,168.309,11.853,0.000,0.013,0.626,-26.023,257.050,247.127
2023-10-05 21:00:00,0.000,193.752,257.027,246.938,172.764,12.749,0.000,0.014,0.626,-26.212,257.250,246.938
2023-10-05 22:00:00,0.000,199.169,257.127,247.268,174.078,12.026,0.000,0.014,0.626,-25.882,257.350,247.268
2023-10-05 23:00:00,0.000,212.834,256.927,247.022,167.807,12.247,0.000,0.013,0.626,-26.128,257.150,247.022
2023-10-06 00:00:00,0.000,212.365,257.210,247.134,163.887,12.218,0.000,0.011,0.626,-26.016,257.433,247.134
2023-10-06 01:00:00,0.000,219.264,256.627,247.563,144.175,10.342,0.000,0.007,0.626,-25.587,256.850,247.563
2023-10-06 02:00:00,0.000,218.032,256.627,247.350,145.851,9.733,0.000,0.002,0.626,-25.800,256.850,247.350
2023-10-06 03:00:00,0.000,210.773,256.527,247.802,136.733,9.141,0.000,0.000,0.626,-25.348,256.750,247.802
2023-10-06 04:00:00,0.000,193.269,256.227,248.005,126.658,9.477,0.000,0.000,0.626,-25.145,256.450,248.005
2023-10-06 05:00:00,0.000,190.806,256.627,249.172,105.792,6.178,0.000,0.000,0.626,-23.978,256.850,249.172
2023-10-06 06:00:00,0.000,191.971,257.127,249.420,89.595,6.167,0.000,0.000,0.626,-23.730,257.350,249.420
2023-10-06 07:00:00,0.000,188.937,257.127,250.119,74.006,3.760,0.000,0.000,0.626,-23.031,257.350,250.119
2023-10-06 08:00:00,0.000,188.068,257.327,251.075,60.462,2.061,0.000,0.000,0.626,-22.075,257.550,251.075
2023-10-06 09:00:00,0.000,184.049,258.227,251.444,66.733,0.245,0.000,0.000,0.626,-21.706,258.450,251.444
2023-10-06 10:00:00,0.000,189.721,258.627,251.926,63.891,1.529,-0.000,-0.000,0.626,-21.224,258.850,251.926
2023-10-06 11:00:00,123.686,195.428,259.227,251.735,70.979,-0.674,-0.000,-0.000,0.626,-21.415,259.450,251.735
2023-10-06 12:00:00,317.704,193.022,259.627,251.877,73.238,1.881,0.000,0.001,0.626,-21.273,259.850,251.877
2023-10-06 13:00:00,235.637,194.394,259.627,250.607,90.505,4.513,0.000,0.001,0.626,-22.543,259.850,250.607
2023-10-06 14:00:00,171.732,201.875,259.627,249.545,108.887,10.389,0.000,0.001,0.626,-23.605,259.850,249.545
2023-10-06 15:00:00,103.668,195.387,259.527,248.672,117.226,14.979,0.000,0.001,0.626,-24.478,259.750,248.672
2023-10-06 16:00:00,33.746,193.647,259.327,247.124,122.172,15.604,0.000,0.001,0.626,-26.026,259.550,247.124
2023-10-06 17:00:00,0.121,198.761,259.127,247.127,131.303,16.755,0.000,0.002,0.626,-26.023,259.350,247.127
2023-10-06 18:00:00,0.000,201.284,258.227,247.265,137.759,16.067,0.000,0.003,0.626,-25.885,258.450,247.265
2023-10-06 19:00:00,0.000,198.286,257.227,247.036,154.699,13.552,0.000,0.002,0.626,-26.114,257.450,247.036
2023-10-06 20:00:00,0.000,187.898,256.827,247.313,152.188,12.867,0.000,0.002,0.626,-25.837,257.050,247.313
2023-10-06 21:00:00,0.000,202.288,256.427,246.994,151.975,14.216,0.000,0.002,0.626,-26.156,256.650,246.994
2023-10-06 22:00:00,0.000,200.844,257.927,247.500,164.362,16.732,0.000,0.002,0.626,-25.650,258.150,247.500
2023-10-06 23:00:00,0.000,205.510,258.427,247.780,160.764,14.322,0.000,0.002,0.626,-25.370,258.650,247.780
